CustomerID,Gender,Age,MaritalStatus,AnnualIncome,MembershipStatus,ChannelPreference,LastPurchaseDate,Frequency,AverageOrderValue,RecencyDays,CampaignResponseRate,WebsiteVisitsLastMonth,CartAbandonmentRate,LoyaltyScore,CLV
8381,Female,27,Single,77432.52,Silver,Push Notification,2025-02-21,10,97.31,50,0.65,9,0.37,90.63,1855.02
8382,Male,41,Married,63607.14,Silver,Push Notification,2025-02-17,5,42.13,54,0.34,4,0.07,96.71,414.37
8383,Female,50,Married,29843.62,Platinum,Email,2025-03-17,12,84.62,26,0.12,15,0.18,85.18,1880.39
8384,Female,58,Widowed,60959.04,Platinum,Push Notification,2025-02-15,16,68.96,56,0.13,7,0.22,82.22,2010.54
8385,Male,64,Single,59892.72,Gold,Email,2025-03-30,10,85.67,13,0.12,9,0.41,61.64,1384.77
8386,Male,57,Single,43013.03,Platinum,Push Notification,2025-01-28,11,130.1,74,0.24,10,0.25,70.54,2440.6
8387,Other,55,Divorced,62318.22,Silver,Email,2025-01-25,11,85.69,77,0.23,8,0.37,77.94,1677.24
8388,Male,30,Divorced,52002.82,Silver,Email,2025-02-05,12,37.75,66,0.05,16,0.54,55.95,706.45
8389,Female,39,Divorced,58677.34,Silver,Social Media,2025-02-23,17,88.42,48,0.24,10,0.37,80.37,2711.21
8390,Female,68,Divorced,57425.3,Platinum,Push Notification,2025-02-08,9,50.94,63,0.43,12,0.46,62.62,745.55
8391,Female,25,Divorced,63246.55,Platinum,Push Notification,2025-03-13,15,60.42,30,0.18,10,0.12,74.9,1585.12
8392,Other,67,Divorced,43741.53,Gold,Email,2025-03-17,8,58.38,26,0.18,10,0.15,76.58,824.7
8393,Female,29,Single,72453.28,Platinum,SMS,2025-01-30,10,37.85,72,0.02,4,0.37,71.34,648.52
8394,Female,45,Single,87460.4,Silver,Email,2025-04-06,9,76.99,6,0.46,12,0.33,38.26,958.02
8395,Female,36,Widowed,52920.18,Silver,Email,2025-03-12,11,115.75,31,0.25,7,0.09,68.49,2145.3
8396,Female,69,Widowed,41851.66,Platinum,SMS,2025-03-27,13,48.19,16,0.3,12,0.39,50.0,939.7
8397,Other,34,Widowed,74262.65,Silver,Social Media,2025-01-26,15,67.7,76,0.39,9,0.36,93.46,1964.59
8398,Other,21,Married,64804.4,Platinum,Email,2025-01-14,13,131.92,88,0.21,10,0.62,63.62,2806.02
8399,Female,61,Single,80218.72,Silver,Email,2025-02-06,11,95.63,65,0.2,8,0.18,85.51,1951.44
8400,Female,43,Single,69204.67,Gold,Push Notification,2025-02-15,13,111.58,56,0.09,10,0.34,53.04,2219.91
8401,Male,22,Single,54165.62,Silver,Email,2025-03-02,5,113.25,41,0.13,9,0.19,73.71,983.63
8402,Male,69,Single,80029.39,Silver,Social Media,2025-03-26,7,64.12,17,0.18,5,0.18,100.0,897.68
8403,Male,59,Divorced,89447.79,Silver,Push Notification,2025-03-10,10,62.32,33,0.33,5,0.15,82.63,1138.15
8404,Female,55,Divorced,58335.89,Silver,SMS,2025-03-18,8,118.44,25,0.51,13,0.51,84.94,1752.34
8405,Other,64,Divorced,91398.93,Gold,Push Notification,2025-01-24,10,41.19,78,0.36,7,0.14,66.55,686.02
8406,Other,60,Divorced,55476.29,Silver,SMS,2025-03-26,14,112.62,17,0.34,12,0.14,100.0,3153.36
8407,Male,47,Single,51387.2,Gold,Email,2025-02-03,11,127.75,68,0.37,10,0.23,51.37,2127.13
8408,Male,19,,73820.28,Silver,Email,2025-04-11,8,128.79,1,0.15,13,0.09,78.21,1836.13
8409,Male,68,Divorced,57831.61,Gold,SMS,2025-03-24,14,101.97,19,0.13,12,0.3,58.41,2261.43
8410,Female,37,Widowed,54853.74,Platinum,SMS,2025-02-03,10,69.66,68,0.05,8,0.38,45.0,1010.07
8411,Other,59,Widowed,71005.43,Gold,Push Notification,2025-01-13,9,140.98,89,0.11,12,0.39,68.87,2142.66
8412,Other,62,Widowed,52929.14,Silver,Push Notification,2025-03-23,24,78.61,20,0.56,8,0.25,68.6,3180.88
8413,Male,20,Divorced,59679.58,Platinum,SMS,2025-02-25,22,112.47,46,0.21,12,0.28,90.35,4709.91
8414,Female,63,Widowed,66559.05,Gold,SMS,2025-02-03,10,106.08,68,0.11,15,0.27,78.82,1896.92
8415,Male,39,Divorced,42827.02,Platinum,Push Notification,2025-03-06,13,92.76,37,0.26,5,0.48,67.64,2021.54
8416,Female,65,Married,66861.04,Platinum,SMS,2025-04-06,11,112.06,6,0.31,11,0.37,78.0,2194.13
8417,Female,41,Widowed,57302.67,Gold,Email,2025-02-28,14,53.76,43,0.58,9,0.23,85.21,1393.96
8418,Female,49,Single,83524.35,Platinum,SMS,2025-01-14,11,91.07,88,0.37,5,0.14,80.06,1803.79
8419,Female,32,Married,44115.41,Platinum,Push Notification,2025-03-08,11,147.76,35,0.36,13,0.56,75.19,2847.47
8420,Other,45,Widowed,91823.62,Gold,Email,2025-03-24,14,89.4,19,0.27,9,0.37,71.48,2146.24
8421,Female,69,Single,25500.76,Silver,Email,2025-01-15,10,118.39,87,0.4,10,0.26,90.39,2254.03
8422,Female,21,Married,57848.21,Platinum,Push Notification,2025-02-21,8,84.87,50,0.1,8,0.12,95.84,1329.68
8423,Other,45,Married,42701.15,Silver,Email,2025-02-10,16,142.22,61,0.33,6,0.49,58.26,3601.24
8424,Female,25,Married,64949.38,Silver,Push Notification,2025-02-09,17,58.73,62,0.28,13,0.18,80.61,1803.23
8425,Other,65,Married,67524.32,Platinum,Social Media,2025-03-12,12,147.66,31,0.32,7,0.39,73.97,3082.61
8426,Female,49,Widowed,66509.58,Silver,SMS,2025-02-12,14,133.64,59,0.52,11,0.42,75.92,3291.39
8427,Other,48,Widowed,83923.67,Silver,Social Media,2025-01-12,7,46.31,90,0.66,7,0.15,66.07,538.35
8428,Other,60,Divorced,49637.27,Silver,Email,2025-01-29,14,100.78,73,0.06,12,0.27,88.23,2655.77
8429,Male,69,Married,49133.32,Silver,SMS,2025-01-13,11,86.64,89,0.68,12,0.34,68.26,1603.59
8430,Female,58,Single,69749.39,Gold,Push Notification,2025-02-18,8,83.46,53,0.61,13,0.17,66.74,1113.29
8431,Female,40,Married,60299.98,Silver,SMS,2025-02-15,12,118.58,56,0.3,7,0.39,80.84,2573.28
8432,Other,47,Single,92112.05,Silver,SMS,2025-04-04,14,87.55,8,0.26,14,0.4,67.02,2047.16
8433,Female,66,Single,50819.16,Silver,Email,2025-02-13,12,108.27,58,0.33,8,0.46,74.48,2266.91
8434,Male,38,,41056.36,Silver,Social Media,2025-01-21,14,141.21,81,0.51,10,0.18,82.65,3610.88
8435,Female,57,Single,75514.98,Gold,Push Notification,2025-03-16,7,76.21,27,0.41,13,0.11,56.55,835.15
8436,Male,48,Divorced,57648.81,Platinum,Email,2025-03-20,12,40.06,23,0.37,6,0.18,87.72,902.41
8437,Male,68,Single,68713.1,Platinum,Email,2025-01-30,26,93.05,72,0.4,10,0.19,79.16,4334.42
8438,Male,55,Married,50368.12,Gold,SMS,2025-02-01,9,141.4,70,0.11,8,0.36,83.17,2331.02
8439,Other,36,Divorced,81072.32,Gold,Push Notification,2025-01-30,12,32.44,72,0.05,10,0.3,82.14,709.03
8440,Other,49,Single,52749.49,Platinum,Push Notification,2025-03-16,15,114.4,27,0.54,12,0.39,77.89,3052.59
8441,Female,30,,51782.62,Silver,SMS,2025-02-28,5,130.19,43,0.43,11,0.5,58.13,1029.35
8442,Male,47,Single,66445.24,Silver,Social Media,2025-02-22,10,135.57,49,0.24,7,0.4,67.51,2270.93
8443,Other,28,Single,59299.94,Gold,Push Notification,2025-02-27,13,47.01,44,0.45,12,0.1,63.08,996.63
8444,Other,61,Married,80277.04,Gold,Push Notification,2025-04-06,11,58.41,6,0.14,10,0.14,92.57,1237.28
8445,Female,40,Divorced,53227.31,Gold,Email,2025-03-26,10,132.69,17,0.18,5,0.21,41.4,1876.24
8446,Other,51,Married,80386.21,Silver,Email,2025-02-24,13,143.57,47,0.67,12,0.11,68.73,3149.19
8447,Other,51,Married,60220.27,Platinum,Email,2025-01-18,11,116.36,84,0.33,6,0.16,64.51,2105.66
8448,Female,42,Married,63079.06,Platinum,Push Notification,2025-04-02,19,45.1,10,0.29,15,0.48,66.34,1425.37
8449,Female,66,Single,60324.45,Gold,Email,2025-03-06,13,109.09,37,0.31,9,0.27,59.75,2265.53
8450,Other,53,Married,88883.52,Platinum,SMS,2025-01-22,8,116.79,80,0.13,12,0.2,64.91,1540.79
8451,Male,43,Widowed,90987.71,Silver,Email,2025-01-17,8,119.76,85,0.31,9,0.16,75.56,1682.01
8452,Other,37,Widowed,73359.68,Gold,Push Notification,2025-03-08,8,69.26,35,0.08,7,0.25,84.88,1024.38
8453,Other,32,Married,47180.27,Silver,Email,2025-02-28,15,34.38,43,0.65,7,0.41,100.0,1031.4
8454,Female,27,Widowed,56403.0,Gold,Email,2025-02-13,13,68.0,58,0.4,8,0.21,78.0,1573.52
8455,Male,43,Married,65878.5,Silver,Email,2025-04-08,12,149.42,4,0.23,15,0.21,83.52,3290.59
8456,Other,67,Married,65512.13,Gold,Social Media,2025-01-28,12,38.24,74,0.03,6,0.1,62.27,744.62
8457,Male,51,Married,71081.35,Platinum,Push Notification,2025-02-11,7,60.86,60,0.35,11,0.45,81.11,771.56
8458,Female,21,Single,53898.25,Silver,SMS,2025-01-18,11,51.47,84,0.4,11,0.52,64.83,933.22
8459,Female,68,Divorced,62441.42,Gold,Social Media,2025-02-12,7,105.74,59,0.23,8,0.02,39.02,1029.0
8460,Male,20,Married,61959.15,Silver,Push Notification,2025-03-28,14,134.29,15,0.12,13,0.28,63.79,3079.35
8461,Female,22,Divorced,39686.52,Silver,Social Media,2025-02-20,19,30.9,51,0.1,12,0.37,71.03,1004.12
8462,Male,68,Widowed,78629.81,Platinum,Push Notification,2025-04-07,18,63.54,5,0.3,15,0.38,76.8,2022.1
8463,Other,63,Single,60115.64,Platinum,Email,2025-02-04,12,88.34,67,0.56,6,0.35,83.08,1940.79
8464,Male,39,Divorced,47374.69,Platinum,SMS,2025-02-14,17,123.36,57,0.2,10,0.42,74.75,3664.72
8465,Male,68,Single,57519.41,Gold,Email,2025-01-26,9,65.48,76,0.43,8,0.22,62.3,956.47
8466,Other,69,Single,61000.86,Silver,Push Notification,2025-02-04,14,85.25,67,0.1,13,0.19,75.02,2088.86
8467,Female,52,Single,63258.27,Platinum,Social Media,2025-01-30,14,141.45,72,0.09,16,0.17,23.98,2455.18
8468,Other,43,Divorced,61121.23,Gold,Email,2025-01-25,12,104.07,77,0.18,10,0.43,67.79,2095.43
8469,Other,27,Widowed,34590.23,Gold,SMS,2025-01-18,13,59.32,84,0.26,15,0.35,87.92,1449.16
8470,Female,36,,62047.31,Platinum,Email,2025-03-12,6,73.12,31,0.24,10,0.19,38.44,607.36
8471,Male,45,Divorced,71336.52,Gold,SMS,2025-03-08,7,106.06,35,0.31,16,0.61,68.43,1250.46
8472,Male,66,Divorced,60630.29,Platinum,SMS,2025-02-03,17,95.49,68,0.22,7,0.55,74.69,2835.8
8473,Female,47,Married,49581.87,Silver,SMS,2025-03-22,12,101.55,21,0.11,6,0.06,57.35,1917.47
8474,Other,28,Widowed,71483.9,Silver,Email,2025-04-10,12,92.69,2,0.04,13,0.42,63.78,1821.69
8475,Male,44,Married,71743.49,Silver,Social Media,2025-02-01,12,127.46,70,0.48,15,0.16,61.21,2465.74
8476,Male,66,Single,63581.96,Silver,Social Media,2025-04-07,10,138.29,5,0.34,4,0.17,79.58,2483.41
8477,Female,42,Widowed,62256.56,Gold,SMS,2025-03-15,8,48.61,28,0.21,15,0.11,69.89,660.67
8478,Other,39,Widowed,75587.09,Platinum,SMS,2025-02-26,11,119.25,45,0.53,13,0.27,60.51,2105.49
8479,Other,23,Divorced,50470.99,Platinum,Social Media,2025-03-08,18,48.13,35,0.45,9,0.26,94.35,1683.73
8480,Female,50,Single,76476.64,Gold,SMS,2025-02-10,14,59.09,61,0.26,8,0.25,60.6,1328.58
8481,Female,26,Widowed,54811.67,Silver,Email,2025-02-25,12,46.77,46,0.26,13,0.21,74.43,978.97
8482,Male,54,Single,69218.46,Gold,SMS,2025-02-11,19,66.49,60,0.56,14,0.15,59.73,2017.89
8483,Female,66,Widowed,48520.97,Silver,Push Notification,2025-02-04,16,138.69,67,0.13,14,0.35,95.22,4332.01
8484,Male,44,Divorced,53561.54,Silver,Push Notification,2025-02-11,8,112.33,60,0.19,12,0.31,87.18,1682.07
8485,Female,56,Single,64050.24,Silver,Social Media,2025-01-12,9,114.4,90,0.55,13,0.11,72.04,1771.32
8486,Other,25,Divorced,14918.5,Gold,SMS,2025-01-26,12,121.52,76,0.6,16,0.21,55.15,2262.46
8487,Male,52,Married,56606.27,Silver,Email,2025-03-30,7,111.85,13,0.19,9,0.24,92.26,1505.3
8488,Other,49,Single,43790.64,Silver,SMS,2025-03-13,12,101.06,30,0.42,11,0.47,86.44,2261.0
8489,Male,32,Married,41445.67,Gold,SMS,2025-03-21,12,54.68,22,0.56,5,0.5,71.21,1123.41
8490,Other,42,Divorced,83038.5,Platinum,SMS,2025-03-10,13,66.0,33,0.07,12,0.47,87.73,1610.72
8491,Other,19,Widowed,57526.44,Silver,SMS,2025-02-03,12,40.3,68,0.23,5,0.37,90.12,919.42
8492,Male,46,Single,89449.55,Platinum,SMS,2025-02-27,12,117.76,44,0.27,16,0.27,92.59,2721.53
8493,Male,67,Married,90932.81,Gold,SMS,2025-02-16,11,70.41,55,0.25,11,0.36,100.0,1549.02
8494,Other,22,Widowed,53691.94,Platinum,Social Media,2025-04-02,15,109.53,10,0.24,10,0.1,67.18,2746.68
8495,Other,49,Divorced,57246.18,Silver,Email,2025-02-28,9,41.88,43,0.12,7,0.58,68.71,635.9
8496,Female,40,Married,52762.38,Silver,Push Notification,2025-02-11,18,128.37,60,0.1,6,0.26,82.27,4211.64
8497,Male,63,Divorced,45631.27,Silver,Push Notification,2025-03-14,9,108.13,29,0.17,6,0.21,57.27,1530.5
8498,Female,61,Single,56509.82,Gold,SMS,2025-01-17,20,104.15,85,0.26,13,0.26,68.22,3504.02
8499,,26,Widowed,70831.09,Platinum,SMS,2025-01-14,15,103.1,88,0.13,7,0.61,83.47,2837.36
8500,Other,31,Widowed,,Silver,SMS,2025-01-21,13,112.28,81,0.17,8,0.3,62.93,2378.19
8501,Other,43,Divorced,63549.75,Silver,Email,2025-03-23,11,146.31,20,0.38,12,0.32,83.1,2946.83
8502,Other,53,Single,62526.48,Silver,,2025-02-05,12,122.16,66,0.22,4,0.02,86.66,2736.29
8503,Male,58,Single,56876.3,Gold,Social Media,2025-02-22,14,71.37,49,0.37,5,0.13,74.85,1747.07
8504,Other,57,Divorced,not disclosed,Gold,SMS,2025-02-08,12,86.03,63,0.28,6,0.38,81.67,1875.49
8505,Female,61,Married,57948.84,Silver,Email,2025-03-11,10,57.27,32,0.09,10,0.16,76.46,1010.59
8506,Male,46,Married,40726.32,Gold,Push Notification,2025-01-15,8,136.39,87,0.49,8,0.33,100.0,2182.24
8507,Male,45,Married,57132.2,Silver,Email,2025-01-26,6,135.61,76,0.16,14,0.25,78.78,1454.66
8508,Male,37,Married,52336.36,Silver,SMS,2025-01-16,6,70.48,86,0.34,7,0.43,57.89,667.69
8509,Other,28,Divorced,90393.79,Gold,Social Media,2025-03-23,15,120.4,20,0.29,8,0.18,81.94,3285.84
8510,Male,29,Widowed,56533.29,Silver,SMS,2025-03-27,16,135.23,16,0.35,13,0.38,95.76,4235.62
8511,Other,52,Single,37501.35,Platinum,SMS,2025-03-29,12,89.86,14,0.37,11,0.15,93.32,2084.61
8512,Other,39,Single,59184.44,Platinum,Email,2025-03-29,10,110.99,14,0.35,13,0.17,89.66,2105.04
8513,Female,60,Widowed,49809.09,Silver,Push Notification,2025-01-24,13,,78,0.32,9,0.56,55.74,3032.07
8514,Female,60,Widowed,48768.49,Platinum,Push Notification,2025-02-07,9,67.72,64,0.1,8,0.43,85.43,1130.16
8515,Other,62,Divorced,55156.79,Silver,SMS,2025-03-13,10,55.93,30,0.24,13,0.71,63.41,913.95
8516,Male,18,Divorced,70457.72,Silver,Social Media,2025-03-25,12,139.68,18,0.23,6,0.12,100.0,3352.32
8517,Male,69,Single,68223.97,Silver,Push Notification,2025-01-25,15,121.08,77,0.21,10,0.15,77.74,3228.11
8518,Female,58,Divorced,42928.48,Gold,Email,2025-04-05,13,87.09,7,0.38,9,0.23,84.94,2093.84
8519,Male,33,Divorced,73243.62,Silver,Social Media,2025-02-13,12,62.8,58,0.4,7,0.13,91.58,1443.75
8520,Other,20,Single,53066.95,Silver,Email,2025-01-19,7,137.58,83,0.35,10,0.51,70.4,1641.05
8521,Female,33,Widowed,54390.87,Silver,Push Notification,2025-03-07,7,76.86,36,0.14,4,0.31,90.6,1025.47
8522,Other,26,Married,57911.4,Gold,SMS,2025-04-02,16,99.09,10,0.26,12,0.29,70.5,2703.18
8523,Female,62,Single,42617.99,Silver,Email,2025-02-21,13,147.99,50,0.4,9,0.32,79.41,3451.62
8524,Female,50,Single,63587.57,Gold,Push Notification,2025-01-15,10,142.99,87,0.16,7,0.36,63.14,2332.74
8525,Other,29,Widowed,50477.99,Silver,SMS,2025-02-25,6,78.77,46,0.28,9,0.36,79.6,848.83
8526,Male,28,Divorced,54914.69,Platinum,Social Media,2025-01-24,6,53.32,78,0.17,14,0.26,97.42,631.59
8527,Female,41,Married,59740.83,Gold,SMS,2025-04-08,16,43.43,4,0.42,9,0.28,79.54,1247.59
8528,Male,60,Single,48327.06,Silver,SMS,2025-03-03,13,70.94,40,0.11,12,0.4,55.31,1432.3
8529,Female,55,Widowed,57696.5,Gold,SMS,2025-03-09,10,60.95,34,0.32,16,0.3,96.49,1197.61
8530,Female,24,Divorced,55124.18,Gold,Social Media,2025-02-22,7,,49,0.22,11,0.45,65.21,901.58
8531,Female,44,Widowed,88829.96,Silver,Social Media,2025-01-29,6,133.58,73,0.45,15,0.12,62.9,1305.61
8532,,39,Married,78084.76,Gold,Email,2025-02-15,14,142.72,56,0.11,15,0.57,62.42,3245.28
8533,Male,43,Single,64091.63,Silver,Social Media,2025-02-12,11,40.02,59,0.44,10,0.65,71.88,756.65
8534,Male,47,Divorced,70454.64,Silver,Push Notification,2025-03-04,5,149.86,39,0.44,10,0.26,87.51,1405.01
8535,Male,62,Widowed,64257.07,Gold,SMS,2025-03-13,10,70.65,30,0.28,13,0.42,52.52,1077.55
8536,Female,35,Single,50127.04,Silver,Push Notification,2025-04-09,11,107.34,3,0.3,15,0.55,84.47,2178.11
8537,Female,50,Single,48703.03,Platinum,Email,2025-03-23,9,65.49,20,0.27,10,0.36,57.86,930.44
8538,Female,69,Divorced,61878.53,Platinum,Email,2025-03-19,7,45.4,24,0.05,11,0.45,82.93,581.35
8539,Other,26,Widowed,49253.38,Silver,Push Notification,2025-04-06,13,48.39,6,0.3,13,0.24,95.97,1232.79
8540,Male,35,,,Platinum,SMS,2025-01-27,17,138.69,75,0.31,8,0.33,78.3,4203.83
8541,Male,66,Married,73344.59,Silver,Social Media,2025-03-25,8,149.32,18,0.27,11,0.16,100.0,2389.12
8542,Other,24,Divorced,74054.06,Gold,Social Media,2025-02-03,13,117.65,68,0.08,13,0.22,56.29,2390.38
8543,Other,66,Married,56167.81,Silver,Social Media,2025-02-23,9,122.02,48,0.55,12,0.41,70.92,1877.01
8544,Other,45,Widowed,54318.68,Gold,Push Notification,2025-03-23,9,38.11,20,0.21,12,0.45,60.12,549.2
8545,Female,41,Single,37846.22,Silver,SMS,2025-03-04,25,145.02,39,0.06,8,0.26,72.36,6248.91
8546,Female,39,Married,59028.69,Silver,Social Media,2025-01-19,6,66.44,83,0.19,14,0.51,73.7,692.44
8547,Female,40,Widowed,66712.51,Gold,SMS,2025-01-19,13,57.88,83,0.19,13,0.27,76.83,1330.54
8548,Female,21,Divorced,47823.95,Silver,Email,2025-02-23,11,147.88,48,0.14,9,0.3,92.07,3124.36
8549,Male,20,Widowed,60126.03,Silver,Social Media,2025-03-23,16,142.62,20,0.29,8,0.42,85.85,4240.95
8550,Other,57,Widowed,45179.51,Platinum,Email,2025-02-22,14,85.58,49,0.29,6,0.3,75.26,2099.83
8551,Male,33,Divorced,102911.36,Gold,SMS,2025-01-26,16,129.56,76,0.26,8,0.41,50.99,3129.96
8552,Male,30,Single,64026.74,Platinum,SMS,2025-03-24,8,71.09,19,0.17,13,0.14,58.7,902.56
8553,Female,54,Widowed,74042.12,Silver,SMS,2025-02-11,9,133.42,60,0.22,11,0.51,80.29,2164.89
8554,Female,26,Widowed,77792.45,Gold,Email,2025-02-26,5,32.38,45,0.1,9,0.25,68.68,273.09
8555,Male,65,Married,78808.79,Silver,Push Notification,2025-03-31,20,139.9,12,0.31,10,0.3,68.94,4726.94
8556,Female,42,Widowed,52636.45,Platinum,Email,2025-01-20,12,42.27,82,0.4,14,0.39,38.0,699.99
8557,Other,67,,59341.66,Gold,Push Notification,2025-03-15,18,120.4,28,0.34,11,0.29,60.58,3480.09
8558,Other,30,Married,49976.54,Gold,Social Media,2025-03-12,14,138.09,31,0.53,17,0.47,69.96,3285.77
8559,Other,28,Widowed,66109.35,Platinum,SMS,2025-01-31,14,49.69,71,0.28,8,0.25,58.83,1104.92
8560,Male,29,Widowed,63183.6,Gold,Social Media,2025-02-08,15,111.04,63,0.17,5,0.22,77.32,2953.44
8561,Male,28,Divorced,26686.51,Gold,Push Notification,2025-03-05,20,123.45,38,0.15,22,0.45,94.53,4802.95
8562,Other,36,Single,74905.25,Gold,Social Media,2025-02-11,5,144.13,60,0.21,3,0.43,82.49,1315.11
8563,Male,34,Widowed,65548.99,Silver,SMS,2025-01-27,13,50.43,75,0.24,11,0.28,67.07,1095.29
8564,Male,43,Single,20557.03,Gold,Push Notification,2025-03-14,16,123.89,29,0.17,10,0.16,73.87,3446.52
8565,Male,34,Widowed,41856.78,Gold,Social Media,2025-01-30,8,132.38,72,0.09,12,0.72,81.7,1924.28
8566,Female,39,Divorced,49791.16,Gold,Social Media,2025-03-17,16,100.32,26,0.12,12,0.1,62.99,2616.19
8567,Female,47,Divorced,,Silver,Email,2025-03-06,15,78.65,37,0.23,14,0.15,69.32,1997.55
8568,Female,65,Widowed,90236.62,Gold,SMS,2025-02-02,10,38.17,69,0.2,10,0.06,95.68,746.91
8569,Other,64,Widowed,45835.89,Silver,Social Media,2025-01-18,12,56.49,84,0.42,8,0.45,63.9,1111.05
8570,Female,27,Married,87628.73,Silver,Push Notification,2025-01-19,15,147.23,83,0.63,4,0.18,88.6,4165.14
8571,Female,63,Single,71917.05,Gold,Email,2025-03-01,9,79.11,42,0.36,16,0.14,100.0,1423.98
8572,Other,23,Divorced,69124.64,Silver,SMS,2025-03-16,7,121.01,27,0.25,17,0.16,67.62,1419.86
8573,Other,56,Divorced,54132.26,Platinum,Email,2025-01-28,13,100.93,74,0.62,8,0.16,93.78,2542.57
8574,Female,25,Widowed,55339.08,Silver,Social Media,2025-04-11,11,33.31,1,0.14,9,0.38,79.68,658.37
8575,Female,49,Married,75287.53,Platinum,Push Notification,2025-02-07,15,148.56,64,0.35,5,0.26,88.34,4196.97
8576,Female,52,Widowed,74604.78,Gold,Email,2025-03-19,9,90.93,24,0.15,13,0.13,69.06,1383.54
8577,Female,19,Widowed,67286.85,Gold,SMS,2025-01-15,9,145.97,87,0.21,6,0.28,69.03,2220.6
8578,Female,64,Single,76875.31,Gold,SMS,2025-02-25,10,52.21,46,0.58,12,0.21,73.45,905.58
8579,Male,69,Widowed,71790.75,Gold,Email,2025-04-06,13,93.93,6,0.21,10,0.38,79.45,2191.25
8580,Other,19,Widowed,43409.43,Gold,Push Notification,2025-02-02,15,76.72,69,0.2,9,0.24,82.12,2095.84
8581,Male,38,Married,71023.06,Silver,Email,2025-03-28,18,30.85,15,0.22,10,0.17,50.24,834.28
8582,Other,57,Single,59026.48,Gold,SMS,2025-02-17,17,40.45,54,0.36,18,0.32,69.39,1164.81
8583,Female,27,Married,62838.43,Silver,SMS,2025-02-23,15,76.86,48,0.28,8,0.37,90.84,2200.19
8584,Other,31,Divorced,44158.5,Silver,SMS,2025-02-19,16,123.02,52,0.05,11,0.21,48.57,2924.33
8585,Male,32,Widowed,73476.03,Gold,Social Media,2025-02-19,9,41.28,52,0.42,8,0.25,87.19,695.45
8586,Male,49,Divorced,59942.49,Gold,Email,2025-02-05,13,80.88,66,0.12,9,0.25,72.5,1813.73
8587,Other,19,Married,73193.15,Silver,SMS,2025-02-28,13,75.89,43,0.52,14,0.44,62.12,1599.43
8588,Other,41,Widowed,65532.99,Silver,SMS,2025-01-27,12,74.72,75,0.56,8,0.13,83.46,1644.98
8589,Female,44,Married,53644.9,Silver,Social Media,2025-04-03,13,48.52,9,0.22,12,0.34,70.61,1076.14
8590,Male,23,Divorced,35484.49,Gold,SMS,2025-01-21,16,87.21,81,0.21,11,0.46,59.42,2224.48
8591,Female,66,Single,84957.0,Silver,SMS,2025-02-05,11,40.93,66,0.26,9,0.49,86.25,838.55
8592,Male,63,Divorced,65143.22,Gold,Email,2025-04-08,5,106.75,4,0.31,5,0.23,76.14,940.15
8593,Female,58,Widowed,42880.12,Platinum,Social Media,2025-01-21,22,79.09,81,0.02,8,0.34,74.63,3038.53
8594,Male,25,Married,70485.57,Gold,Social Media,2025-02-09,8,51.18,62,0.12,14,0.3,60.4,656.74
8595,Female,27,Divorced,65231.39,Gold,Email,2025-03-06,16,119.76,37,0.13,5,0.39,65.21,3165.69
8596,Male,48,,22463.0,Silver,Email,2025-02-14,6,118.67,57,0.35,10,0.22,71.3,1219.69
8597,Female,46,Divorced,62095.04,Silver,Push Notification,2025-03-14,15,124.01,29,0.17,12,0.15,65.86,3085.24
8598,Female,68,Divorced,42115.19,Platinum,Social Media,2025-04-02,11,137.33,10,0.32,8,0.1,68.34,2542.99
8599,Other,38,Divorced,60741.83,Platinum,Push Notification,2025-03-24,16,117.0,19,0.2,7,0.1,52.94,2863.04
8600,Male,34,Married,93580.86,Silver,SMS,2025-02-21,4,47.68,50,0.77,10,0.26,100.0,381.44
8601,Other,60,Single,45952.65,Platinum,SMS,2025-01-28,15,116.57,74,0.15,10,0.18,100.0,3497.1
8602,Female,24,Single,59699.66,Platinum,Social Media,2025-01-17,12,133.22,85,0.12,7,0.35,80.56,2886.5
8603,Male,67,Widowed,59391.88,Gold,Email,2025-02-24,11,72.54,47,0.18,22,0.15,80.68,1441.72
8604,Male,67,Married,85569.38,Platinum,SMS,2025-01-20,15,141.39,82,0.3,11,0.45,88.43,3996.32
8605,Other,69,Single,,Silver,Social Media,2025-03-07,12,90.25,36,0.2,11,0.23,61.85,1752.84
8606,Female,57,Widowed,75856.74,Gold,Social Media,2025-01-22,9,,80,0.5,6,0.4,84.56,2353.86
8607,Male,40,Single,52055.74,Platinum,Social Media,2025-02-21,15,140.69,50,0.26,16,0.27,88.23,3972.31
8608,Female,52,Divorced,46194.27,Platinum,Social Media,2025-02-23,13,133.16,48,0.33,8,0.12,79.57,3108.5
8609,Other,55,Divorced,64532.59,Silver,Push Notification,2025-02-07,13,105.13,64,0.16,7,0.56,76.3,2409.47
8610,Male,24,Divorced,65682.05,Gold,Push Notification,2025-02-09,9,34.2,62,0.15,8,0.49,74.58,537.36
8611,Female,63,Widowed,62185.13,Platinum,Social Media,2025-03-01,11,35.66,42,0.3,13,0.39,59.12,624.16
8612,Male,30,Married,79407.68,Gold,Push Notification,2025-04-11,9,133.84,1,0.2,8,0.29,64.25,1978.49
8613,Female,69,Married,86708.38,Gold,Email,2025-02-28,6,126.84,43,0.24,13,0.08,72.18,1310.36
8614,Female,27,Widowed,58335.09,Silver,SMS,2025-02-21,14,126.24,50,0.32,14,0.25,54.26,2726.33
